"","Date","Time","Depth","points"
"23901","4/30/2024",00:00:00,"23",3.063
"23902","4/30/2024",00:00:00,"21",3.063
"23903","4/30/2024",00:00:00,"19",2.956
"23904","4/30/2024",00:00:00,"17",3.009
"23905","4/30/2024",00:00:00,"13",2.983
"23906","4/30/2024",00:00:00,"11",2.983
"23907","4/30/2024",00:00:00,"9",3.036
"23908","4/30/2024",00:00:00,"7",3.009
"23909","4/30/2024",00:00:00,"5",2.93
"23910","4/30/2024",00:00:00,"1",1.751
"23911","4/30/2024",01:00:00,"33",3.221
"23912","4/30/2024",01:00:00,"31",3.063
"23913","4/30/2024",01:00:00,"29",3.089
"23914","4/30/2024",01:00:00,"27",3.142
"23915","4/30/2024",01:00:00,"25",2.956
"23916","4/30/2024",01:00:00,"23",3.063
"23917","4/30/2024",01:00:00,"21",3.036
"23918","4/30/2024",01:00:00,"19",2.956
"23919","4/30/2024",01:00:00,"17",3.009
"23920","4/30/2024",01:00:00,"13",2.983
"23921","4/30/2024",01:00:00,"11",2.983
"23922","4/30/2024",01:00:00,"9",3.036
"23923","4/30/2024",01:00:00,"7",3.009
"23924","4/30/2024",01:00:00,"5",2.93
"23925","4/30/2024",01:00:00,"1",1.751
"23926","4/30/2024",02:00:00,"33",3.221
"23927","4/30/2024",02:00:00,"31",3.063
"23928","4/30/2024",02:00:00,"29",3.089
"23929","4/30/2024",02:00:00,"27",3.142
"23930","4/30/2024",02:00:00,"25",2.956
"23931","4/30/2024",02:00:00,"23",3.089
"23932","4/30/2024",02:00:00,"21",3.036
"23933","4/30/2024",02:00:00,"19",2.956
"23934","4/30/2024",02:00:00,"17",3.009
"23935","4/30/2024",02:00:00,"13",2.983
"23936","4/30/2024",02:00:00,"11",3.009
"23937","4/30/2024",02:00:00,"9",3.036
"23938","4/30/2024",02:00:00,"7",3.009
"23939","4/30/2024",02:00:00,"5",2.93
"23940","4/30/2024",02:00:00,"1",1.751
"23941","4/30/2024",03:00:00,"33",3.221
"23942","4/30/2024",03:00:00,"31",3.063
"23943","4/30/2024",03:00:00,"29",3.089
"23944","4/30/2024",03:00:00,"27",3.142
"23945","4/30/2024",03:00:00,"25",2.956
"23946","4/30/2024",03:00:00,"23",3.089
"23947","4/30/2024",03:00:00,"21",3.063
"23948","4/30/2024",03:00:00,"19",2.956
"23949","4/30/2024",03:00:00,"17",3.009
"23950","4/30/2024",03:00:00,"13",2.983
"23951","4/30/2024",03:00:00,"11",3.009
"23952","4/30/2024",03:00:00,"9",3.036
"23953","4/30/2024",03:00:00,"7",3.009
"23954","4/30/2024",03:00:00,"5",2.93
"23955","4/30/2024",03:00:00,"1",1.751
"23956","4/30/2024",04:00:00,"33",3.221
"23957","4/30/2024",04:00:00,"31",3.063
"23958","4/30/2024",04:00:00,"29",3.089
"23959","4/30/2024",04:00:00,"27",3.142
"23960","4/30/2024",04:00:00,"25",2.956
"23961","4/30/2024",04:00:00,"23",3.089
"23962","4/30/2024",04:00:00,"21",3.063
"23963","4/30/2024",04:00:00,"19",2.956
"23964","4/30/2024",04:00:00,"17",3.009
"23965","4/30/2024",04:00:00,"13",2.983
"23966","4/30/2024",04:00:00,"11",3.036
"23967","4/30/2024",04:00:00,"9",3.036
"23968","4/30/2024",04:00:00,"7",3.009
"23969","4/30/2024",04:00:00,"5",2.93
"23970","4/30/2024",04:00:00,"1",1.751
"23971","4/30/2024",05:00:00,"33",3.274
"23972","4/30/2024",05:00:00,"31",3.063
"23973","4/30/2024",05:00:00,"29",3.089
"23974","4/30/2024",05:00:00,"27",3.142
"23975","4/30/2024",05:00:00,"25",2.983
"23976","4/30/2024",05:00:00,"23",3.089
"23977","4/30/2024",05:00:00,"21",3.063
"23978","4/30/2024",05:00:00,"19",2.956
"23979","4/30/2024",05:00:00,"17",3.009
"23980","4/30/2024",05:00:00,"13",2.983
"23981","4/30/2024",05:00:00,"11",3.036
"23982","4/30/2024",05:00:00,"9",3.036
"23983","4/30/2024",05:00:00,"7",3.009
"23984","4/30/2024",05:00:00,"5",2.93
"23985","4/30/2024",05:00:00,"1",1.751
"23986","4/30/2024",06:00:00,"33",3.248
"23987","4/30/2024",06:00:00,"31",3.063
"23988","4/30/2024",06:00:00,"29",3.089
"23989","4/30/2024",06:00:00,"27",3.142
"23990","4/30/2024",06:00:00,"25",2.983
"23991","4/30/2024",06:00:00,"23",3.063
"23992","4/30/2024",06:00:00,"21",3.063
"23993","4/30/2024",06:00:00,"19",2.956
"23994","4/30/2024",06:00:00,"17",3.009
"23995","4/30/2024",06:00:00,"13",2.983
"23996","4/30/2024",06:00:00,"11",3.036
"23997","4/30/2024",06:00:00,"9",3.036
"23998","4/30/2024",06:00:00,"7",3.036
"23999","4/30/2024",06:00:00,"5",2.93
"24000","4/30/2024",06:00:00,"1",1.751
"24001","4/30/2024",07:00:00,"33",3.274
"24002","4/30/2024",07:00:00,"31",3.063
"24003","4/30/2024",07:00:00,"29",3.089
"24004","4/30/2024",07:00:00,"27",3.142
"24005","4/30/2024",07:00:00,"25",2.983
"24006","4/30/2024",07:00:00,"23",3.063
"24007","4/30/2024",07:00:00,"21",3.063
"24008","4/30/2024",07:00:00,"19",2.956
"24009","4/30/2024",07:00:00,"17",3.009
"24010","4/30/2024",07:00:00,"13",2.983
"24011","4/30/2024",07:00:00,"11",3.036
"24012","4/30/2024",07:00:00,"9",3.063
"24013","4/30/2024",07:00:00,"7",3.036
"24014","4/30/2024",07:00:00,"5",2.956
"24015","4/30/2024",07:00:00,"1",1.751
"24016","4/30/2024",08:00:00,"33",3.274
"24017","4/30/2024",08:00:00,"31",3.063
"24018","4/30/2024",08:00:00,"29",3.089
"24019","4/30/2024",08:00:00,"27",3.142
"24020","4/30/2024",08:00:00,"25",2.956
"24021","4/30/2024",08:00:00,"23",3.063
"24022","4/30/2024",08:00:00,"21",3.063
"24023","4/30/2024",08:00:00,"19",2.956
"24024","4/30/2024",08:00:00,"17",3.009
"24025","4/30/2024",08:00:00,"13",2.983
"24026","4/30/2024",08:00:00,"11",3.036
"24027","4/30/2024",08:00:00,"9",3.063
"24028","4/30/2024",08:00:00,"7",3.036
"24029","4/30/2024",08:00:00,"5",2.956
"24030","4/30/2024",08:00:00,"1",1.778
"24031","4/30/2024",09:00:00,"33",3.274
"24032","4/30/2024",09:00:00,"31",3.063
"24033","4/30/2024",09:00:00,"29",3.089
"24034","4/30/2024",09:00:00,"27",3.142
"24035","4/30/2024",09:00:00,"25",2.956
"24036","4/30/2024",09:00:00,"23",3.063
"24037","4/30/2024",09:00:00,"21",3.063
"24038","4/30/2024",09:00:00,"19",2.956
"24039","4/30/2024",09:00:00,"17",3.009
"24040","4/30/2024",09:00:00,"13",2.983
"24041","4/30/2024",09:00:00,"11",3.063
"24042","4/30/2024",09:00:00,"9",3.063
"24043","4/30/2024",09:00:00,"7",3.063
"24044","4/30/2024",09:00:00,"5",2.983
"24045","4/30/2024",09:00:00,"1",1.805
"24046","4/30/2024",10:00:00,"33",3.274
"24047","4/30/2024",10:00:00,"31",3.063
"24048","4/30/2024",10:00:00,"29",3.089
"24049","4/30/2024",10:00:00,"27",3.142
"24050","4/30/2024",10:00:00,"25",2.956
"24051","4/30/2024",10:00:00,"23",3.063
"24052","4/30/2024",10:00:00,"21",3.063
"24053","4/30/2024",10:00:00,"19",2.956
"24054","4/30/2024",10:00:00,"17",3.009
"24055","4/30/2024",10:00:00,"13",2.983
"24056","4/30/2024",10:00:00,"11",3.063
"24057","4/30/2024",10:00:00,"9",3.063
"24058","4/30/2024",10:00:00,"7",3.063
"24059","4/30/2024",10:00:00,"5",2.983
"24060","4/30/2024",10:00:00,"1",1.832
"24061","4/30/2024",11:00:00,"33",3.274
"24062","4/30/2024",11:00:00,"31",3.063
"24063","4/30/2024",11:00:00,"29",3.089
"24064","4/30/2024",11:00:00,"27",3.142
"24065","4/30/2024",11:00:00,"25",2.956
"24066","4/30/2024",11:00:00,"23",3.063
"24067","4/30/2024",11:00:00,"21",3.063
"24068","4/30/2024",11:00:00,"19",2.956
"24069","4/30/2024",11:00:00,"17",3.009
"24070","4/30/2024",11:00:00,"13",2.983
"24071","4/30/2024",11:00:00,"11",3.063
"24072","4/30/2024",11:00:00,"9",3.063
"24073","4/30/2024",11:00:00,"7",3.089
"24074","4/30/2024",11:00:00,"5",2.983
"24075","4/30/2024",11:00:00,"1",1.859
"24076","4/30/2024",12:00:00,"33",3.248
"24077","4/30/2024",12:00:00,"31",3.063
"24078","4/30/2024",12:00:00,"29",3.089
"24079","4/30/2024",12:00:00,"27",3.142
"24080","4/30/2024",12:00:00,"25",2.956
"24081","4/30/2024",12:00:00,"23",3.089
"24082","4/30/2024",12:00:00,"21",3.063
"24083","4/30/2024",12:00:00,"19",2.956
"24084","4/30/2024",12:00:00,"17",3.009
"24085","4/30/2024",12:00:00,"13",2.983
"24086","4/30/2024",12:00:00,"11",3.063
"24087","4/30/2024",12:00:00,"9",3.063
"24088","4/30/2024",12:00:00,"7",3.089
"24089","4/30/2024",12:00:00,"5",3.009
"24090","4/30/2024",12:00:00,"1",1.859
"24091","4/30/2024",13:00:00,"33",3.274
"24092","4/30/2024",13:00:00,"31",3.063
"24093","4/30/2024",13:00:00,"29",3.089
"24094","4/30/2024",13:00:00,"27",3.142
"24095","4/30/2024",13:00:00,"25",2.956
"24096","4/30/2024",13:00:00,"23",3.089
"24097","4/30/2024",13:00:00,"21",3.063
"24098","4/30/2024",13:00:00,"19",2.956
"24099","4/30/2024",13:00:00,"17",3.009
"24100","4/30/2024",13:00:00,"13",3.009
"24101","4/30/2024",13:00:00,"11",3.063
"24102","4/30/2024",13:00:00,"9",3.063
"24103","4/30/2024",13:00:00,"7",3.089
"24104","4/30/2024",13:00:00,"5",3.036
"24105","4/30/2024",13:00:00,"1",1.913
"24106","4/30/2024",14:00:00,"33",3.274
"24107","4/30/2024",14:00:00,"31",3.089
"24108","4/30/2024",14:00:00,"29",3.089
"24109","4/30/2024",14:00:00,"27",3.142
"24110","4/30/2024",14:00:00,"25",2.956
"24111","4/30/2024",14:00:00,"23",3.089
"24112","4/30/2024",14:00:00,"21",3.036
"24113","4/30/2024",14:00:00,"19",2.956
"24114","4/30/2024",14:00:00,"17",3.009
"24115","4/30/2024",14:00:00,"13",3.009
"24116","4/30/2024",14:00:00,"11",3.063
"24117","4/30/2024",14:00:00,"9",3.089
"24118","4/30/2024",14:00:00,"7",3.089
"24119","4/30/2024",14:00:00,"5",3.036
"24120","4/30/2024",14:00:00,"1",1.886
"24121","4/30/2024",15:00:00,"33",3.274
"24122","4/30/2024",15:00:00,"31",3.089
"24123","4/30/2024",15:00:00,"29",3.089
"24124","4/30/2024",15:00:00,"27",3.142
"24125","4/30/2024",15:00:00,"25",2.983
"24126","4/30/2024",15:00:00,"23",3.089
"24127","4/30/2024",15:00:00,"21",3.036
"24128","4/30/2024",15:00:00,"19",2.956
"24129","4/30/2024",15:00:00,"17",3.009
"24130","4/30/2024",15:00:00,"13",3.009
"24131","4/30/2024",15:00:00,"11",3.089
"24132","4/30/2024",15:00:00,"9",3.089
"24133","4/30/2024",15:00:00,"7",3.089
"24134","4/30/2024",15:00:00,"5",3.036
"24135","4/30/2024",15:00:00,"1",1.886
"24136","4/30/2024",16:00:00,"33",3.274
"24137","4/30/2024",16:00:00,"31",3.089
"24138","4/30/2024",16:00:00,"29",3.089
"24139","4/30/2024",16:00:00,"27",3.142
"24140","4/30/2024",16:00:00,"25",2.983
"24141","4/30/2024",16:00:00,"23",3.063
"24142","4/30/2024",16:00:00,"21",3.036
"24143","4/30/2024",16:00:00,"19",2.956
"24144","4/30/2024",16:00:00,"17",3.009
"24145","4/30/2024",16:00:00,"13",3.009
"24146","4/30/2024",16:00:00,"11",3.063
"24147","4/30/2024",16:00:00,"9",3.089
"24148","4/30/2024",16:00:00,"7",3.063
"24149","4/30/2024",16:00:00,"5",3.009
"24150","4/30/2024",16:00:00,"1",1.859
"24151","4/30/2024",17:00:00,"33",3.274
"24152","4/30/2024",17:00:00,"31",3.089
"24153","4/30/2024",17:00:00,"29",3.089
"24154","4/30/2024",17:00:00,"27",3.142
"24155","4/30/2024",17:00:00,"25",2.983
"24156","4/30/2024",17:00:00,"23",3.063
"24157","4/30/2024",17:00:00,"21",3.036
"24158","4/30/2024",17:00:00,"19",2.983
"24159","4/30/2024",17:00:00,"17",3.009
"24160","4/30/2024",17:00:00,"13",3.009
"24161","4/30/2024",17:00:00,"11",3.063
"24162","4/30/2024",17:00:00,"9",3.063
"24163","4/30/2024",17:00:00,"7",3.063
"24164","4/30/2024",17:00:00,"5",2.983
"24165","4/30/2024",17:00:00,"1",1.859
"24166","4/30/2024",18:00:00,"33",3.274
"24167","4/30/2024",18:00:00,"31",3.089
"24168","4/30/2024",18:00:00,"29",3.089
"24169","4/30/2024",18:00:00,"27",3.142
"24170","4/30/2024",18:00:00,"25",2.956
"24171","4/30/2024",18:00:00,"23",3.063
"24172","4/30/2024",18:00:00,"21",3.036
"24173","4/30/2024",18:00:00,"19",2.956
"24174","4/30/2024",18:00:00,"17",3.009
"24175","4/30/2024",18:00:00,"13",3.009
"24176","4/30/2024",18:00:00,"11",3.063
"24177","4/30/2024",18:00:00,"9",3.063
"24178","4/30/2024",18:00:00,"7",3.063
"24179","4/30/2024",18:00:00,"5",2.983
"24180","4/30/2024",18:00:00,"1",1.832
"24181","4/30/2024",19:00:00,"33",3.274
"24182","4/30/2024",19:00:00,"31",3.089
"24183","4/30/2024",19:00:00,"29",3.089
"24184","4/30/2024",19:00:00,"27",3.142
"24185","4/30/2024",19:00:00,"25",2.956
"24186","4/30/2024",19:00:00,"23",3.063
"24187","4/30/2024",19:00:00,"21",3.036
"24188","4/30/2024",19:00:00,"19",2.956
"24189","4/30/2024",19:00:00,"17",3.009
"24190","4/30/2024",19:00:00,"13",3.009
"24191","4/30/2024",19:00:00,"11",3.063
"24192","4/30/2024",19:00:00,"9",3.063
"24193","4/30/2024",19:00:00,"7",3.036
"24194","4/30/2024",19:00:00,"5",2.983
"24195","4/30/2024",19:00:00,"1",1.805
"24196","4/30/2024",20:00:00,"33",3.274
"24197","4/30/2024",20:00:00,"31",3.089
"24198","4/30/2024",20:00:00,"29",3.089
"24199","4/30/2024",20:00:00,"27",3.142
"24200","4/30/2024",20:00:00,"25",2.956
"24201","4/30/2024",20:00:00,"23",3.063
"24202","4/30/2024",20:00:00,"21",3.036
"24203","4/30/2024",20:00:00,"19",2.956
"24204","4/30/2024",20:00:00,"17",3.009
"24205","4/30/2024",20:00:00,"13",3.009
"24206","4/30/2024",20:00:00,"11",3.036
"24207","4/30/2024",20:00:00,"9",3.063
"24208","4/30/2024",20:00:00,"7",3.036
"24209","4/30/2024",20:00:00,"5",2.983
"24210","4/30/2024",20:00:00,"1",1.805
"24211","4/30/2024",21:00:00,"33",3.274
"24212","4/30/2024",21:00:00,"31",3.089
"24213","4/30/2024",21:00:00,"29",3.089
"24214","4/30/2024",21:00:00,"27",3.142
"24215","4/30/2024",21:00:00,"25",2.956
"24216","4/30/2024",21:00:00,"23",3.063
"24217","4/30/2024",21:00:00,"21",3.036
"24218","4/30/2024",21:00:00,"19",2.956
"24219","4/30/2024",21:00:00,"17",3.009
"24220","4/30/2024",21:00:00,"13",3.009
"24221","4/30/2024",21:00:00,"11",3.036
"24222","4/30/2024",21:00:00,"9",3.063
"24223","4/30/2024",21:00:00,"7",3.036
"24224","4/30/2024",21:00:00,"5",2.956
"24225","4/30/2024",21:00:00,"1",1.805
"24226","4/30/2024",22:00:00,"33",3.248
"24227","4/30/2024",22:00:00,"31",3.089
"24228","4/30/2024",22:00:00,"29",3.089
"24229","4/30/2024",22:00:00,"27",3.142
"24230","4/30/2024",22:00:00,"25",2.956
"24231","4/30/2024",22:00:00,"23",3.063
"24232","4/30/2024",22:00:00,"21",3.036
"24233","4/30/2024",22:00:00,"19",2.956
"24234","4/30/2024",22:00:00,"17",3.009
"24235","4/30/2024",22:00:00,"13",3.009
"24236","4/30/2024",22:00:00,"11",3.036
"24237","4/30/2024",22:00:00,"9",3.036
"24238","4/30/2024",22:00:00,"7",3.036
"24239","4/30/2024",22:00:00,"5",2.956
"24240","4/30/2024",22:00:00,"1",1.805
"24241","4/30/2024",23:00:00,"33",3.248
"24242","4/30/2024",23:00:00,"31",3.089
"24243","4/30/2024",23:00:00,"29",3.089
"24244","4/30/2024",23:00:00,"27",3.142
"24245","4/30/2024",23:00:00,"25",2.983
"24246","4/30/2024",23:00:00,"23",3.063
"24247","4/30/2024",23:00:00,"21",3.063
"24248","4/30/2024",23:00:00,"19",2.956
"24249","4/30/2024",23:00:00,"17",3.009
"24250","4/30/2024",23:00:00,"13",3.009
"24251","4/30/2024",23:00:00,"11",3.036
"24252","4/30/2024",23:00:00,"9",3.036
"24253","4/30/2024",23:00:00,"7",3.036
"24254","4/30/2024",23:00:00,"5",2.956
"24255","4/30/2024",23:00:00,"1",1.805
"24256","5/1/2024",00:00:00,"33",3.221
"24257","5/1/2024",00:00:00,"31",3.089
"24258","5/1/2024",00:00:00,"29",3.116
"24259","5/1/2024",00:00:00,"27",3.142
"24260","5/1/2024",00:00:00,"25",2.983
"24261","5/1/2024",00:00:00,"23",3.063
"24262","5/1/2024",00:00:00,"21",3.063
"24263","5/1/2024",00:00:00,"19",2.956
"24264","5/1/2024",00:00:00,"17",3.009
"24265","5/1/2024",00:00:00,"13",3.009
"24266","5/1/2024",00:00:00,"11",3.036
"24267","5/1/2024",00:00:00,"9",3.036
"24268","5/1/2024",00:00:00,"7",3.063
"24269","5/1/2024",00:00:00,"5",2.956
"24270","5/1/2024",00:00:00,"1",1.805
"24271","5/1/2024",01:00:00,"33",3.248
"24272","5/1/2024",01:00:00,"31",3.063
"24273","5/1/2024",01:00:00,"29",3.089
"24274","5/1/2024",01:00:00,"27",3.142
"24275","5/1/2024",01:00:00,"25",2.983
"24276","5/1/2024",01:00:00,"23",3.063
"24277","5/1/2024",01:00:00,"21",3.063
"24278","5/1/2024",01:00:00,"19",2.956
"24279","5/1/2024",01:00:00,"17",3.009
"24280","5/1/2024",01:00:00,"13",2.983
"24281","5/1/2024",01:00:00,"11",3.009
"24282","5/1/2024",01:00:00,"9",3.036
"24283","5/1/2024",01:00:00,"7",3.036
"24284","5/1/2024",01:00:00,"5",2.956
"24285","5/1/2024",01:00:00,"1",1.805
"24286","5/1/2024",02:00:00,"33",3.248
"24287","5/1/2024",02:00:00,"31",3.063
"24288","5/1/2024",02:00:00,"29",3.089
"24289","5/1/2024",02:00:00,"27",3.142
"24290","5/1/2024",02:00:00,"25",2.983
"24291","5/1/2024",02:00:00,"23",3.063
"24292","5/1/2024",02:00:00,"21",3.063
"24293","5/1/2024",02:00:00,"19",2.956
"24294","5/1/2024",02:00:00,"17",3.009
"24295","5/1/2024",02:00:00,"13",2.983
"24296","5/1/2024",02:00:00,"11",3.036
"24297","5/1/2024",02:00:00,"9",3.036
"24298","5/1/2024",02:00:00,"7",3.036
"24299","5/1/2024",02:00:00,"5",2.956
"24300","5/1/2024",02:00:00,"1",1.805
"24301","5/1/2024",03:00:00,"33",3.274
"24302","5/1/2024",03:00:00,"31",3.063
"24303","5/1/2024",03:00:00,"29",3.089
"24304","5/1/2024",03:00:00,"27",3.142
"24305","5/1/2024",03:00:00,"25",2.983
"24306","5/1/2024",03:00:00,"23",3.063
"24307","5/1/2024",03:00:00,"21",3.063
"24308","5/1/2024",03:00:00,"19",2.956
"24309","5/1/2024",03:00:00,"17",3.009
"24310","5/1/2024",03:00:00,"13",2.983
"24311","5/1/2024",03:00:00,"11",3.036
"24312","5/1/2024",03:00:00,"9",3.036
"24313","5/1/2024",03:00:00,"7",3.036
"24314","5/1/2024",03:00:00,"5",2.956
"24315","5/1/2024",03:00:00,"1",1.805
"24316","5/1/2024",04:00:00,"33",3.274
"24317","5/1/2024",04:00:00,"31",3.089
"24318","5/1/2024",04:00:00,"29",3.089
"24319","5/1/2024",04:00:00,"27",3.142
"24320","5/1/2024",04:00:00,"25",2.983
"24321","5/1/2024",04:00:00,"23",3.063
"24322","5/1/2024",04:00:00,"21",3.063
"24323","5/1/2024",04:00:00,"19",2.956
"24324","5/1/2024",04:00:00,"17",3.009
"24325","5/1/2024",04:00:00,"13",2.983
"24326","5/1/2024",04:00:00,"11",3.036
"24327","5/1/2024",04:00:00,"9",3.036
"24328","5/1/2024",04:00:00,"7",3.036
"24329","5/1/2024",04:00:00,"5",2.956
"24330","5/1/2024",04:00:00,"1",1.805
"24331","5/1/2024",05:00:00,"33",3.301
"24332","5/1/2024",05:00:00,"31",3.089
"24333","5/1/2024",05:00:00,"29",3.089
"24334","5/1/2024",05:00:00,"27",3.142
"24335","5/1/2024",05:00:00,"25",2.983
"24336","5/1/2024",05:00:00,"23",3.063
"24337","5/1/2024",05:00:00,"21",3.063
"24338","5/1/2024",05:00:00,"19",2.956
"24339","5/1/2024",05:00:00,"17",3.009
"24340","5/1/2024",05:00:00,"13",2.983
"24341","5/1/2024",05:00:00,"11",3.036
"24342","5/1/2024",05:00:00,"9",3.036
"24343","5/1/2024",05:00:00,"7",3.036
"24344","5/1/2024",05:00:00,"5",2.956
"24345","5/1/2024",05:00:00,"1",1.805
"24346","5/1/2024",06:00:00,"33",3.301
"24347","5/1/2024",06:00:00,"31",3.063
"24348","5/1/2024",06:00:00,"29",3.089
"24349","5/1/2024",06:00:00,"27",3.142
"24350","5/1/2024",06:00:00,"25",2.983
"24351","5/1/2024",06:00:00,"23",3.089
"24352","5/1/2024",06:00:00,"21",3.036
"24353","5/1/2024",06:00:00,"19",2.956
"24354","5/1/2024",06:00:00,"17",3.009
"24355","5/1/2024",06:00:00,"13",3.009
"24356","5/1/2024",06:00:00,"11",3.036
"24357","5/1/2024",06:00:00,"9",3.036
"24358","5/1/2024",06:00:00,"7",3.036
"24359","5/1/2024",06:00:00,"5",2.983
"24360","5/1/2024",06:00:00,"1",1.805
"24361","5/1/2024",07:00:00,"33",3.301
"24362","5/1/2024",07:00:00,"31",3.063
"24363","5/1/2024",07:00:00,"29",3.089
"24364","5/1/2024",07:00:00,"27",3.142
"24365","5/1/2024",07:00:00,"25",2.983
"24366","5/1/2024",07:00:00,"23",3.089
"24367","5/1/2024",07:00:00,"21",3.063
"24368","5/1/2024",07:00:00,"19",2.956
"24369","5/1/2024",07:00:00,"17",3.009
"24370","5/1/2024",07:00:00,"13",3.009
"24371","5/1/2024",07:00:00,"11",3.036
"24372","5/1/2024",07:00:00,"9",3.036
"24373","5/1/2024",07:00:00,"7",3.036
"24374","5/1/2024",07:00:00,"5",2.983
"24375","5/1/2024",07:00:00,"1",1.832
"24376","5/1/2024",08:00:00,"33",3.301
"24377","5/1/2024",08:00:00,"31",3.063
"24378","5/1/2024",08:00:00,"29",3.089
"24379","5/1/2024",08:00:00,"27",3.142
"24380","5/1/2024",08:00:00,"25",2.983
"24381","5/1/2024",08:00:00,"23",3.089
"24382","5/1/2024",08:00:00,"21",3.036
"24383","5/1/2024",08:00:00,"19",2.956
"24384","5/1/2024",08:00:00,"17",3.009
"24385","5/1/2024",08:00:00,"13",3.009
"24386","5/1/2024",08:00:00,"11",3.036
"24387","5/1/2024",08:00:00,"9",3.036
"24388","5/1/2024",08:00:00,"7",3.063
"24389","5/1/2024",08:00:00,"5",2.983
"24390","5/1/2024",08:00:00,"1",1.832
"24391","5/1/2024",09:00:00,"33",3.301
"24392","5/1/2024",09:00:00,"31",3.063
"24393","5/1/2024",09:00:00,"29",3.089
"24394","5/1/2024",09:00:00,"27",3.142
"24395","5/1/2024",09:00:00,"25",2.983
"24396","5/1/2024",09:00:00,"23",3.063
"24397","5/1/2024",09:00:00,"21",3.036
"24398","5/1/2024",09:00:00,"19",2.956
"24399","5/1/2024",09:00:00,"17",3.009
"24400","5/1/2024",09:00:00,"13",3.009
"24401","5/1/2024",09:00:00,"11",3.036
"24402","5/1/2024",09:00:00,"9",3.036
"24403","5/1/2024",09:00:00,"7",3.063
"24404","5/1/2024",09:00:00,"5",2.983
"24405","5/1/2024",09:00:00,"1",1.859
"24406","5/1/2024",10:00:00,"33",3.274
"24407","5/1/2024",10:00:00,"31",3.063
"24408","5/1/2024",10:00:00,"29",3.089
"24409","5/1/2024",10:00:00,"27",3.142
"24410","5/1/2024",10:00:00,"25",2.983
"24411","5/1/2024",10:00:00,"23",3.063
"24412","5/1/2024",10:00:00,"21",3.036
"24413","5/1/2024",10:00:00,"19",2.956
"24414","5/1/2024",10:00:00,"17",3.009
"24415","5/1/2024",10:00:00,"13",2.983
"24416","5/1/2024",10:00:00,"11",3.036
"24417","5/1/2024",10:00:00,"9",3.036
"24418","5/1/2024",10:00:00,"7",3.063
"24419","5/1/2024",10:00:00,"5",2.983
"24420","5/1/2024",10:00:00,"1",1.886
"24421","5/1/2024",11:00:00,"33",3.274
"24422","5/1/2024",11:00:00,"31",3.063
"24423","5/1/2024",11:00:00,"29",3.089
"24424","5/1/2024",11:00:00,"27",3.142
"24425","5/1/2024",11:00:00,"25",2.983
"24426","5/1/2024",11:00:00,"23",3.063
"24427","5/1/2024",11:00:00,"21",3.036
"24428","5/1/2024",11:00:00,"19",2.956
"24429","5/1/2024",11:00:00,"17",3.009
"24430","5/1/2024",11:00:00,"13",2.983
"24431","5/1/2024",11:00:00,"11",3.036
"24432","5/1/2024",11:00:00,"9",3.036
"24433","5/1/2024",11:00:00,"7",3.089
"24434","5/1/2024",11:00:00,"5",3.009
"24435","5/1/2024",11:00:00,"1",1.913
"24436","5/1/2024",12:00:00,"33",3.274
"24437","5/1/2024",12:00:00,"31",3.063
"24438","5/1/2024",12:00:00,"29",3.089
"24439","5/1/2024",12:00:00,"27",3.142
"24440","5/1/2024",12:00:00,"25",2.983
"24441","5/1/2024",12:00:00,"23",3.089
"24442","5/1/2024",12:00:00,"21",3.036
"24443","5/1/2024",12:00:00,"19",2.956
"24444","5/1/2024",12:00:00,"17",3.009
"24445","5/1/2024",12:00:00,"13",3.009
"24446","5/1/2024",12:00:00,"11",3.036
"24447","5/1/2024",12:00:00,"9",3.063
"24448","5/1/2024",12:00:00,"7",3.089
"24449","5/1/2024",12:00:00,"5",3.063
"24450","5/1/2024",12:00:00,"1",1.967
"24451","5/1/2024",13:00:00,"33",3.274
"24452","5/1/2024",13:00:00,"31",3.063
"24453","5/1/2024",13:00:00,"29",3.089
"24454","5/1/2024",13:00:00,"27",3.142
"24455","5/1/2024",13:00:00,"25",2.983
"24456","5/1/2024",13:00:00,"23",3.089
"24457","5/1/2024",13:00:00,"21",3.036
